Materiale;Nuovo Testo breve materiale;;Nuovo Testo breve materiale EN;;;;;;;;;;;;;;;;;;;;;;
5156260000-00;RONDELLA DI SICUREZZA A2K MB12;30;SAFETY WASHER A2K MB12;22;;;;;;;;;;;;;;;;;;;;;
5156275000-00;RONDELLA DI SICUREZZA A2K MB15;30;SAFETY WASHER A2K MB15;22;;;;;;;;;;;;;;;;;;;;;
5156290000-00;RONDELLA DI SICUREZZA A2K MB18;30;SAFETY WASHER A2K MB18;22;;;;;;;;;;;;;;;;;;;;;
5156240003-00;RONDELLA DI SICUREZZA A2K MB3;29;SAFETY WASHER A2K MB3;21;;;;;;;;;;;;;;;;;;;;;
5156220000-00;RONDELLA DI SICUREZZA A2K MB4;29;SAFETY WASHER A2K MB4;21;;;;;;;;;;;;;;;;;;;;;
5156225000-00;RONDELLA DI SICUREZZA A2K MB5;29;SAFETY WASHER A2K MB5;21;;;;;;;;;;;;;;;;;;;;;
5156230000-00;RONDELLA DI SICUREZZA A2K MB6;29;SAFETY WASHER A2K MB6;21;;;;;;;;;;;;;;;;;;;;;
5156235000-00;RONDELLA DI SICUREZZA A2K MB7;29;SAFETY WASHER A2K MB7;21;;;;;;;;;;;;;;;;;;;;;
5156240000-00;RONDELLA DI SICUREZZA A2K MB8;29;SAFETY WASHER A2K MB8;21;;;;;;;;;;;;;;;;;;;;;
5155302502-00;RONDELLA DI SPESSORE ST2K60 M25x36x2;36;WASHER ST2K60 M25x36x2;22;;;;;;;;;;;;;;;;;;;;;
5155304201-00;RONDELLA DI SPESSORE ST2K60 M30x42x1;36;WASHER ST2K60 M30x42x1;22;;;;;;;;;;;;;;;;;;;;;
5155814022-00;RONDELLA DI TENUTA RAME M14x20x1,5;34;SEAL WASHER COPPER M14x20x1,5;29;;;;;;;;;;;;;;;;;;;;;
5155817022-00;RONDELLA DI TENUTA RAME M17x22x1,5;34;SEAL WASHER COPPER M17x22x1,5;29;;;;;;;;;;;;;;;;;;;;;
5155821027-00;RONDELLA DI TENUTA RAME M21,5x27x1,5;36;SEAL WASHER COPPER M21,5x27x1,5;31;;;;;;;;;;;;;;;;;;;;;
5155821000-00;RONDELLA DI TENUTA RAME M21X27X1,5;34;SEAL WASHER COPPER M21X27X1,5;29;;;;;;;;;;;;;;;;;;;;;
5155827033-00;RONDELLA DI TENUTA RAME M27x33x1,5;34;SEAL WASHER COPPER M27x33x1,5;29;;;;;;;;;;;;;;;;;;;;;
5195000003-00;RONDELLA DI TENUTA SOUTHCO;26;SEAL WASHER SOUTHCO;19;;;;;;;;;;;;;;;;;;;;;
5156410000-00;RONDELLA ELASTICA FORMA B A2 M10;32;GROWER ELASTIC WASHER SHAPE B A2 M10;36;;;;;;;;;;;;;;;;;;;;;
5156412000-00;RONDELLA ELASTICA FORMA B A2 M12;32;GROWER ELASTIC WASHER SHAPE B A2 M12;36;;;;;;;;;;;;;;;;;;;;;
5156414000-00;RONDELLA ELASTICA FORMA B A2 M14;32;GROWER ELASTIC WASHER SHAPE B A2 M14;36;;;;;;;;;;;;;;;;;;;;;
5156416000-00;RONDELLA ELASTICA FORMA B A2 M16;32;GROWER ELASTIC WASHER SHAPE B A2 M16;36;;;;;;;;;;;;;;;;;;;;;
5156404000-00;RONDELLA ELASTICA FORMA B A2 M4;31;GROWER ELASTIC WASHER SHAPE B A2 M4;35;;;;;;;;;;;;;;;;;;;;;
5156405000-00;RONDELLA ELASTICA FORMA B A2 M5;31;GROWER ELASTIC WASHER SHAPE B A2 M5;35;;;;;;;;;;;;;;;;;;;;;
5156406000-00;RONDELLA ELASTICA FORMA B A2 M6;31;GROWER ELASTIC WASHER SHAPE B A2 M6;35;;;;;;;;;;;;;;;;;;;;;
5156408000-00;RONDELLA ELASTICA FORMA B A2 M8;31;GROWER ELASTIC WASHER SHAPE B A2 M8;35;;;;;;;;;;;;;;;;;;;;;
5157010000-00;RONDELLA ELASTICA FORMA B A2K M10;33;GROWER ELASTIC WASHER SHAPE B A2K M10;37;;;;;;;;;;;;;;;;;;;;;
5157012000-00;RONDELLA ELASTICA FORMA B A2K M12;33;GROWER ELASTIC WASHER SHAPE B A2K M12;37;;;;;;;;;;;;;;;;;;;;;
5157014000-00;RONDELLA ELASTICA FORMA B A2K M14;33;GROWER ELASTIC WASHER SHAPE B A2K M14;37;;;;;;;;;;;;;;;;;;;;;
5157016000-00;RONDELLA ELASTICA FORMA B A2K M16;33;GROWER ELASTIC WASHER SHAPE B A2K M16;37;;;;;;;;;;;;;;;;;;;;;
5157018000-00;RONDELLA ELASTICA FORMA B A2K M18;33;GROWER ELASTIC WASHER SHAPE B A2K M18;37;;;;;;;;;;;;;;;;;;;;;
5157020000-00;RONDELLA ELASTICA FORMA B A2K M20;33;GROWER ELASTIC WASHER SHAPE B A2K M20;37;;;;;;;;;;;;;;;;;;;;;
5157022000-00;RONDELLA ELASTICA FORMA B A2K M22;33;GROWER ELASTIC WASHER SHAPE B A2K M22;37;;;;;;;;;;;;;;;;;;;;;
5157024000-00;RONDELLA ELASTICA FORMA B A2K M24;33;GROWER ELASTIC WASHER SHAPE B A2K M24;37;;;;;;;;;;;;;;;;;;;;;
5157003000-00;RONDELLA ELASTICA FORMA B A2K M3;32;GROWER ELASTIC WASHER SHAPE B A2K M3;36;;;;;;;;;;;;;;;;;;;;;
5157030000-00;RONDELLA ELASTICA FORMA B A2K M30;33;GROWER ELASTIC WASHER SHAPE B A2K M30;37;;;;;;;;;;;;;;;;;;;;;
5157004000-00;RONDELLA ELASTICA FORMA B A2K M4;32;GROWER ELASTIC WASHER SHAPE B A2K M4;36;;;;;;;;;;;;;;;;;;;;;
5157005000-00;RONDELLA ELASTICA FORMA B A2K M5;32;GROWER ELASTIC WASHER SHAPE B A2K M5;36;;;;;;;;;;;;;;;;;;;;;
5157006000-00;RONDELLA ELASTICA FORMA B A2K M6;32;GROWER ELASTIC WASHER SHAPE B A2K M6;36;;;;;;;;;;;;;;;;;;;;;
5157007000-00;RONDELLA ELASTICA FORMA B A2K M7;32;GROWER ELASTIC WASHER SHAPE B A2K M7;36;;;;;;;;;;;;;;;;;;;;;
5157008000-00;RONDELLA ELASTICA FORMA B A2K M8;32;GROWER ELASTIC WASHER SHAPE B A2K M8;36;;;;;;;;;;;;;;;;;;;;;
5150410000-00;RONDELLA PIANA A2 M10;21;FLAT WASHER A2 M10;18;;;;;;;;;;;;;;;;;;;;;
5150412000-00;RONDELLA PIANA A2 M12;21;FLAT WASHER A2 M12;18;;;;;;;;;;;;;;;;;;;;;
5150414000-00;RONDELLA PIANA A2 M14;21;FLAT WASHER A2 M14;18;;;;;;;;;;;;;;;;;;;;;
5150416000-00;RONDELLA PIANA A2 M16;21;FLAT WASHER A2 M16;18;;;;;;;;;;;;;;;;;;;;;
5150404000-00;RONDELLA PIANA A2 M4;20;FLAT WASHER A2 M4;17;;;;;;;;;;;;;;;;;;;;;
5150405000-00;RONDELLA PIANA A2 M5;20;FLAT WASHER A2 M5;17;;;;;;;;;;;;;;;;;;;;;
5151105000-00;RONDELLA PIANA A2 M5x15x1,6;27;FLAT WASHER A2 M5x15x1,6;24;;;;;;;;;;;;;;;;;;;;;
5150406000-00;RONDELLA PIANA A2 M6;20;FLAT WASHER A2 M6;17;;;;;;;;;;;;;;;;;;;;;
5150408000-00;RONDELLA PIANA A2 M8;20;FLAT WASHER A2 M8;17;;;;;;;;;;;;;;;;;;;;;
5150100010-00;RONDELLA PIANA A2K M10;22;FLAT WASHER A2K M10;19;;;;;;;;;;;;;;;;;;;;;
5150110000-00;RONDELLA PIANA A2K M10;22;FLAT WASHER A2K M10;19;;;;;;;;;;;;;;;;;;;;;
5150112000-00;RONDELLA PIANA A2K M12;22;FLAT WASHER A2K M12;19;;;;;;;;;;;;;;;;;;;;;
5150114000-00;RONDELLA PIANA A2K M14;22;FLAT WASHER A2K M14;19;;;;;;;;;;;;;;;;;;;;;
5151114000-00;RONDELLA PIANA A2K M14x44x3;27;FLAT WASHER A2K M14x44x3;24;;;;;;;;;;;;;;;;;;;;;
5150116000-00;RONDELLA PIANA A2K M16;22;FLAT WASHER A2K M16;19;;;;;;;;;;;;;;;;;;;;;
5151116000-00;RONDELLA PIANA A2K M16x48x4;27;FLAT WASHER A2K M16x48x4;24;;;;;;;;;;;;;;;;;;;;;
5150118000-00;RONDELLA PIANA A2K M18;22;FLAT WASHER A2K M18;19;;;;;;;;;;;;;;;;;;;;;
5150120000-00;RONDELLA PIANA A2K M20;22;FLAT WASHER A2K M20;19;;;;;;;;;;;;;;;;;;;;;
5150122000-00;RONDELLA PIANA A2K M22;22;FLAT WASHER A2K M22;19;;;;;;;;;;;;;;;;;;;;;
5150125000-00;RONDELLA PIANA A2K M24;22;FLAT WASHER A2K M24;19;;;;;;;;;;;;;;;;;;;;;
5150103000-00;RONDELLA PIANA A2K M3;21;FLAT WASHER A2K M3;18;;;;;;;;;;;;;;;;;;;;;
5150130000-00;RONDELLA PIANA A2K M30;22;FLAT WASHER A2K M30;19;;;;;;;;;;;;;;;;;;;;;
5150104000-00;RONDELLA PIANA A2K M4;21;FLAT WASHER A2K M4;18;;;;;;;;;;;;;;;;;;;;;
5150105000-00;RONDELLA PIANA A2K M5;21;FLAT WASHER A2K M5;18;;;;;;;;;;;;;;;;;;;;;
5150106000-00;RONDELLA PIANA A2K M6;21;FLAT WASHER A2K M6;18;;;;;;;;;;;;;;;;;;;;;
5150108000-00;RONDELLA PIANA A2K M8;21;FLAT WASHER A2K M8;18;;;;;;;;;;;;;;;;;;;;;
5155510000-00;RONDELLA PIANA CW508L M10;25;FLAT WASHER CW508L M10;22;;;;;;;;;;;;;;;;;;;;;
5155512000-00;RONDELLA PIANA CW508L M12;25;FLAT WASHER CW508L M12;22;;;;;;;;;;;;;;;;;;;;;
5155516000-00;RONDELLA PIANA CW508L M16;25;FLAT WASHER CW508L M16;22;;;;;;;;;;;;;;;;;;;;;
5155505000-00;RONDELLA PIANA CW508L M5;24;FLAT WASHER CW508L M5;21;;;;;;;;;;;;;;;;;;;;;
5155508000-00;RONDELLA PIANA CW508L M8;24;FLAT WASHER CW508L M8;21;;;;;;;;;;;;;;;;;;;;;
5155104001-00;RONDELLA PIANA MAGGIOR. A2 M4x12x1;34;FLAT WASHER LARGE A2 M4x12x1;28;;;;;;;;;;;;;;;;;;;;;
5155104015-00;RONDELLA PIANA MAGGIOR. A2 M4x15x3;34;FLAT WASHER LARGE A2 M4x15x3;28;;;;;;;;;;;;;;;;;;;;;
5155105000-00;RONDELLA PIANA MAGGIOR. A2 M5x15x1,2;36;FLAT WASHER LARGE A2 M5x15x1,2;30;;;;;;;;;;;;;;;;;;;;;
5155105001-00;RONDELLA PIANA MAGGIOR. A2 M5x15x1,2;36;FLAT WASHER LARGE A2 M5x15x1,2;30;;;;;;;;;;;;;;;;;;;;;
5155106001-00;RONDELLA PIANA MAGGIOR. A2 M6x24x2;34;FLAT WASHER LARGE A2 M6x24x2;28;;;;;;;;;;;;;;;;;;;;;
5151110000-00;RONDELLA PIANA MAGGIOR. A2K M10x30x2,5;38;FLAT WASHER LARGE A2K M10x30x2,5;32;;;;;;;;;;;;;;;;;;;;;
5155203500-00;RONDELLA PIANA MAGGIOR. A2K M12x35x5;36;FLAT WASHER LARGE A2K M12x35x5;30;;;;;;;;;;;;;;;;;;;;;
5151113000-00;RONDELLA PIANA MAGGIOR. A2K M12x36x3;36;FLAT WASHER LARGE A2K M12x36x3;30;;;;;;;;;;;;;;;;;;;;;
5156100012-00;RONDELLA PIANA MAGGIOR. A2K M13x35x5;36;FLAT WASHER LARGE A2K M13x35x5;30;;;;;;;;;;;;;;;;;;;;;
5155204500-00;RONDELLA PIANA MAGGIOR. A2K M17x45x6;36;FLAT WASHER LARGE A2K M17x45x6;30;;;;;;;;;;;;;;;;;;;;;
5155205000-00;RONDELLA PIANA MAGGIOR. A2K M21x50x6;36;FLAT WASHER LARGE A2K M21x50x6;30;;;;;;;;;;;;;;;;;;;;;
5155206000-00;RONDELLA PIANA MAGGIOR. A2K M25x60x8;36;FLAT WASHER LARGE A2K M25x60x8;30;;;;;;;;;;;;;;;;;;;;;
5155306800-00;RONDELLA PIANA MAGGIOR. A2K M31x68x10;37;FLAT WASHER LARGE A2K M31x68x10;31;;;;;;;;;;;;;;;;;;;;;
5155104000-00;RONDELLA PIANA MAGGIOR. A2K M4x12x1;35;FLAT WASHER LARGE A2K M4x12x1;29;;;;;;;;;;;;;;;;;;;;;
5155202400-00;RONDELLA PIANA MAGGIOR. A2K M6x17x3;35;FLAT WASHER LARGE A2K M6x17x3;29;;;;;;;;;;;;;;;;;;;;;
5151106000-00;RONDELLA PIANA MAGGIOR. A2K M6x18x2;35;FLAT WASHER LARGE A2K M6x18x2;29;;;;;;;;;;;;;;;;;;;;;
5151106006-00;RONDELLA PIANA MAGGIOR. A2K M6x24x2;35;FLAT WASHER LARGE A2K M6x24x2;29;;;;;;;;;;;;;;;;;;;;;
5155106000-00;RONDELLA PIANA MAGGIOR. A2K M6x24x2;35;FLAT WASHER LARGE A2K M6x24x2;29;;;;;;;;;;;;;;;;;;;;;
5155202300-00;RONDELLA PIANA MAGGIOR. A2K M8x23x4;35;FLAT WASHER LARGE A2K M8x23x4;29;;;;;;;;;;;;;;;;;;;;;
5151108000-00;RONDELLA PIANA MAGGIOR. A2K M8x24x2;35;FLAT WASHER LARGE A2K M8x24x2;29;;;;;;;;;;;;;;;;;;;;;
5155108000-00;RONDELLA PIANA MAGGIOR. A2K M8x32x2;35;FLAT WASHER LARGE A2K M8x32x2;29;;;;;;;;;;;;;;;;;;;;;
5151113100-00;RONDELLA PIANA MAGGIOR. NYLON M12x37;36;FLAT WASHER LARGE NYLON M12x37;30;;;;;;;;;;;;;;;;;;;;;
5151106001-00;RONDELLA PIANA MAGGIOR.A2 M6x18x2;33;FLAT WASHER LARGEA2 M6x18x2;27;;;;;;;;;;;;;;;;;;;;;
5159110000-00;RONDELLA QUADRA CUNEIFORME A2K M10;34;SQUARE WEDGE-SHAPED WASHER A2K M10;34;;;;;;;;;;;;;;;;;;;;;
5159112000-00;RONDELLA QUADRA CUNEIFORME A2K M12;34;SQUARE WEDGE-SHAPED WASHER A2K M12;34;;;;;;;;;;;;;;;;;;;;;
5159116000-00;RONDELLA QUADRA CUNEIFORME A2K M18;34;SQUARE WEDGE-SHAPED WASHER A2K M18;34;;;;;;;;;;;;;;;;;;;;;
5159120000-00;RONDELLA QUADRA CUNEIFORME A2K M20;34;SQUARE WEDGE-SHAPED WASHER A2K M20;34;;;;;;;;;;;;;;;;;;;;;
5159108000-00;RONDELLA QUADRA CUNEIFORME A2K M8;33;SQUARE WEDGE-SHAPED WASHER A2K M8;33;;;;;;;;;;;;;;;;;;;;;
5154410000-00;RONDELLA SCHNORR A2 M10 ;24;SCHNORR SAFETY WASHER A2 M10 ;29;;;;;;;;;;;;;;;;;;;;;
5154412000-00;RONDELLA SCHNORR A2 M12 ;24;SCHNORR SAFETY WASHER A2 M12 ;29;;;;;;;;;;;;;;;;;;;;;
5154414000-00;RONDELLA SCHNORR A2 M14 ;24;SCHNORR SAFETY WASHER A2 M14 ;29;;;;;;;;;;;;;;;;;;;;;
5154416000-00;RONDELLA SCHNORR A2 M16 ;24;SCHNORR SAFETY WASHER A2 M16 ;29;;;;;;;;;;;;;;;;;;;;;
5154418000-00;RONDELLA SCHNORR A2 M18 ;24;SCHNORR SAFETY WASHER A2 M18 ;29;;;;;;;;;;;;;;;;;;;;;
5154402500-00;RONDELLA SCHNORR A2 M2,5 ;25;SCHNORR SAFETY WASHER A2 M2,5 ;30;;;;;;;;;;;;;;;;;;;;;
5154420000-00;RONDELLA SCHNORR A2 M20 ;24;SCHNORR SAFETY WASHER A2 M20 ;29;;;;;;;;;;;;;;;;;;;;;
5154422000-00;RONDELLA SCHNORR A2 M22 ;24;SCHNORR SAFETY WASHER A2 M22 ;29;;;;;;;;;;;;;;;;;;;;;
5154424000-00;RONDELLA SCHNORR A2 M24 ;24;SCHNORR SAFETY WASHER A2 M24 ;29;;;;;;;;;;;;;;;;;;;;;
5154403000-00;RONDELLA SCHNORR A2 M3;22;SCHNORR SAFETY WASHER A2 M3;27;;;;;;;;;;;;;;;;;;;;;
5154404000-00;RONDELLA SCHNORR A2 M4 ;23;SCHNORR SAFETY WASHER A2 M4 ;28;;;;;;;;;;;;;;;;;;;;;
5154405000-00;RONDELLA SCHNORR A2 M5 ;23;SCHNORR SAFETY WASHER A2 M5 ;28;;;;;;;;;;;;;;;;;;;;;
5154406000-00;RONDELLA SCHNORR A2 M6 ;23;SCHNORR SAFETY WASHER A2 M6 ;28;;;;;;;;;;;;;;;;;;;;;
5154408000-00;RONDELLA SCHNORR A2 M8 ;23;SCHNORR SAFETY WASHER A2 M8 ;28;;;;;;;;;;;;;;;;;;;;;
5154310000-00;RONDELLA SCHNORR A2K M10 ;25;SCHNORR SAFETY WASHER A2K M10 ;30;;;;;;;;;;;;;;;;;;;;;
5154312000-00;RONDELLA SCHNORR A2K M12 ;25;SCHNORR SAFETY WASHER A2K M12 ;30;;;;;;;;;;;;;;;;;;;;;
5154314000-00;RONDELLA SCHNORR A2K M14 ;25;SCHNORR SAFETY WASHER A2K M14 ;30;;;;;;;;;;;;;;;;;;;;;
5154316000-00;RONDELLA SCHNORR A2K M16 ;25;SCHNORR SAFETY WASHER A2K M16 ;30;;;;;;;;;;;;;;;;;;;;;
5154318000-00;RONDELLA SCHNORR A2K M18 ;25;SCHNORR SAFETY WASHER A2K M18 ;30;;;;;;;;;;;;;;;;;;;;;
5154302000-00;RONDELLA SCHNORR A2K M2 ;24;SCHNORR SAFETY WASHER A2K M2 ;29;;;;;;;;;;;;;;;;;;;;;
5154320000-00;RONDELLA SCHNORR A2K M20 ;25;SCHNORR SAFETY WASHER A2K M20 ;30;;;;;;;;;;;;;;;;;;;;;
5154322000-00;RONDELLA SCHNORR A2K M22 ;25;SCHNORR SAFETY WASHER A2K M22 ;30;;;;;;;;;;;;;;;;;;;;;
5154324000-00;RONDELLA SCHNORR A2K M24 ;25;SCHNORR SAFETY WASHER A2K M24 ;30;;;;;;;;;;;;;;;;;;;;;
5154303000-00;RONDELLA SCHNORR A2K M3 ;24;SCHNORR SAFETY WASHER A2K M3 ;29;;;;;;;;;;;;;;;;;;;;;
5154304000-00;RONDELLA SCHNORR A2K M4 ;24;SCHNORR SAFETY WASHER A2K M4 ;29;;;;;;;;;;;;;;;;;;;;;
5154305000-00;RONDELLA SCHNORR A2K M5 ;24;SCHNORR SAFETY WASHER A2K M5 ;29;;;;;;;;;;;;;;;;;;;;;
5154306000-00;RONDELLA SCHNORR A2K M6 ;24;SCHNORR SAFETY WASHER A2K M6 ;29;;;;;;;;;;;;;;;;;;;;;
5154308000-00;RONDELLA SCHNORR A2K M8 ;24;SCHNORR SAFETY WASHER A2K M8 ;29;;;;;;;;;;;;;;;;;;;;;
5156200012-00;RONDELLA SFERICA FORMA C C50 M12;32;SPHERICAL WASHER SHAPE C C50 M12;32;;;;;;;;;;;;;;;;;;;;;
5156200016-00;RONDELLA SFERICA FORMA C C50 M16;32;SPHERICAL WASHER SHAPE C C50 M16;32;;;;;;;;;;;;;;;;;;;;;
5156200020-00;RONDELLA SFERICA FORMA C C50 M20;32;SPHERICAL WASHER SHAPE C C50 M20;32;;;;;;;;;;;;;;;;;;;;;
5156200009-00;RONDELLA SFERICA FORMA C C50 M8;31;SPHERICAL WASHER SHAPE C C50 M8;31;;;;;;;;;;;;;;;;;;;;;
5156013035-00;RONDELLA TEMPRATA-BONIFICATA M13X35;35;WASHER +QT M13X35;17;;;;;;;;;;;;;;;;;;;;;
5156008023-00;SOSTITUITO DA 5155202300-00;27;REPLACED 5155202300-00;22;;;;;;;;;;;;;;;;;;;;;
5155079015-00;SPESSORE FRANKE A2 M6x0,025;27;WASHER FRANKE A2 M6x0,025;25;;;;;;;;;;;;;;;;;;;;;
5155079034-00;SPESSORE FRANKE A2 M6x0,10;26;WASHER FRANKE A2 M6x0,10;24;;;;;;;;;;;;;;;;;;;;;
5155079036-00;SPESSORE FRANKE A2 M6x0,20;26;WASHER FRANKE A2 M6x0,20;24;;;;;;;;;;;;;;;;;;;;;
5155079039-00;SPESSORE FRANKE A2 M6x0,50;26;WASHER FRANKE A2 M6x0,50;24;;;;;;;;;;;;;;;;;;;;;
5155079040-00;SPESSORE FRANKE A2 M6x1,0;25;WASHER FRANKE A2 M6x1,0;23;;;;;;;;;;;;;;;;;;;;;
5155079041-00;SPESSORE FRANKE A2 M8x0,025;27;WASHER FRANKE A2 M8x0,025;25;;;;;;;;;;;;;;;;;;;;;
5155079023-00;SPESSORE FRANKE A2 M8x0,10;26;WASHER FRANKE A2 M8x0,10;24;;;;;;;;;;;;;;;;;;;;;
5155079000-00;SPESSORE FRANKE A2 M8x0,20;26;WASHER FRANKE A2 M8x0,20;24;;;;;;;;;;;;;;;;;;;;;
5155079044-00;SPESSORE FRANKE A2 M8x0,50;26;WASHER FRANKE A2 M8x0,50;24;;;;;;;;;;;;;;;;;;;;;
5155079045-00;SPESSORE FRANKE A2 M8x1,0;25;WASHER FRANKE A2 M8x1,0;23;;;;;;;;;;;;;;;;;;;;;
5195000002-00;SPINOTTO TESTA OVALE SOUTHCO;28;OVAL HEAD PIN SOUTHCO;21;;;;;;;;;;;;;;;;;;;;;
5171005068-00;TASSELLO PER CAVE A T GN 506-6-M8;33;NUTS FOR T-SLOTS GN 506-6-M8;28;;;;;;;;;;;;;;;;;;;;;
5193300003-00;TENDITORE A 2 OCCHI A2K M6;26;TURNBUCKLE WITH EYELETS A2K M6;30;;;;;;;;;;;;;;;;;;;;;
5193300006-00;TENDITORE A 2 OCCHI A2K M8;26;TURNBUCKLE WITH EYELETS A2K M8;30;;;;;;;;;;;;;;;;;;;;;
5173066743-00;TERMINALI DI CHIUSURA NERO;26;BLACK CLOSING TERMINAL;22;;;;;;;;;;;;;;;;;;;;;
5172024201-00;VITE DI LIVELL.CON FORO TIPO 24201;34;SCREW DI LIVELL.CON FORO TIPO 24201;35;;;;;;;;;;;;;;;;;;;;;
5108404010-00;VITE SICUREZZA TCBEI+PIN A2 M4x10-70;36;SAFETY SCREW HSBH+PIN A2 M4x10-70;33;;;;;;;;;;;;;;;;;;;;;
5108404016-00;VITE SICUREZZA TCBEI+PIN A2 M4x16-70;36;SAFETY SCREW HSBH+PIN A2 M4x16-70;33;;;;;;;;;;;;;;;;;;;;;
5108404020-00;VITE SICUREZZA TCBEI+PIN A2 M4x20-70;36;SAFETY SCREW HSBH+PIN A2 M4x20-70;33;;;;;;;;;;;;;;;;;;;;;
5108404025-00;VITE SICUREZZA TCBEI+PIN A2 M4x25-70;36;SAFETY SCREW HSBH+PIN A2 M4x25-70;33;;;;;;;;;;;;;;;;;;;;;
5108404030-00;VITE SICUREZZA TCBEI+PIN A2 M4x30-70;36;SAFETY SCREW HSBH+PIN A2 M4x30-70;33;;;;;;;;;;;;;;;;;;;;;
5108404035-00;VITE SICUREZZA TCBEI+PIN A2 M4x35-70;36;SAFETY SCREW HSBH+PIN A2 M4x35-70;33;;;;;;;;;;;;;;;;;;;;;
5108404050-00;VITE SICUREZZA TCBEI+PIN A2 M4x50-70;36;SAFETY SCREW HSBH+PIN A2 M4x50-70;33;;;;;;;;;;;;;;;;;;;;;
5108405010-00;VITE SICUREZZA TCBEI+PIN A2 M5x10-70;36;SAFETY SCREW HSBH+PIN A2 M5x10-70;33;;;;;;;;;;;;;;;;;;;;;
5108405016-00;VITE SICUREZZA TCBEI+PIN A2 M5x16-70;36;SAFETY SCREW HSBH+PIN A2 M5x16-70;33;;;;;;;;;;;;;;;;;;;;;
5108405020-00;VITE SICUREZZA TCBEI+PIN A2 M5x20-70;36;SAFETY SCREW HSBH+PIN A2 M5x20-70;33;;;;;;;;;;;;;;;;;;;;;
5108405025-00;VITE SICUREZZA TCBEI+PIN A2 M5x25-70;36;SAFETY SCREW HSBH+PIN A2 M5x25-70;33;;;;;;;;;;;;;;;;;;;;;
5108405030-00;VITE SICUREZZA TCBEI+PIN A2 M5x30-70;36;SAFETY SCREW HSBH+PIN A2 M5x30-70;33;;;;;;;;;;;;;;;;;;;;;
5108405060-00;VITE SICUREZZA TCBEI+PIN A2 M5x60-70;36;SAFETY SCREW HSBH+PIN A2 M5x60-70;33;;;;;;;;;;;;;;;;;;;;;
5108406010-00;VITE SICUREZZA TCBEI+PIN A2 M6x10-70;36;SAFETY SCREW HSBH+PIN A2 M6x10-70;33;;;;;;;;;;;;;;;;;;;;;
5108406016-00;VITE SICUREZZA TCBEI+PIN A2 M6x16-70;36;SAFETY SCREW HSBH+PIN A2 M6x16-70;33;;;;;;;;;;;;;;;;;;;;;
5108406020-00;VITE SICUREZZA TCBEI+PIN A2 M6x20-70;36;SAFETY SCREW HSBH+PIN A2 M6x20-70;33;;;;;;;;;;;;;;;;;;;;;
5108406025-00;VITE SICUREZZA TCBEI+PIN A2 M6x25-70;36;SAFETY SCREW HSBH+PIN A2 M6x25-70;33;;;;;;;;;;;;;;;;;;;;;
5108406030-00;VITE SICUREZZA TCBEI+PIN A2 M6x30-70;36;SAFETY SCREW HSBH+PIN A2 M6x30-70;33;;;;;;;;;;;;;;;;;;;;;
5107505012-00;VITE TBFEI INT.FILETT. A2K M5x12-10.9;37;SCREW HSBHF FULL THD A2K M5x12-10.9;35;;;;;;;;;;;;;;;;;;;;;
5107505015-00;VITE TBFEI INT.FILETT. A2K M5x16-10.9;37;SCREW HSBHF FULL THD A2K M5x16-10.9;35;;;;;;;;;;;;;;;;;;;;;
5107506010-00;VITE TBFEI INT.FILETT. A2K M6x10-10.9;37;SCREW HSBHF FULL THD A2K M6x10-10.9;35;;;;;;;;;;;;;;;;;;;;;
5107506012-00;VITE TBFEI INT.FILETT. A2K M6x12-10.9;37;SCREW HSBHF FULL THD A2K M6x12-10.9;35;;;;;;;;;;;;;;;;;;;;;
5107506016-00;VITE TBFEI INT.FILETT. A2K M6x16-10.9;37;SCREW HSBHF FULL THD A2K M6x16-10.9;35;;;;;;;;;;;;;;;;;;;;;
5107506020-00;VITE TBFEI INT.FILETT. A2K M6x20-10.9;37;SCREW HSBHF FULL THD A2K M6x20-10.9;35;;;;;;;;;;;;;;;;;;;;;
5107506040-00;VITE TBFEI INT.FILETT. A2K M6x40-10.9;37;SCREW HSBHF FULL THD A2K M6x40-10.9;35;;;;;;;;;;;;;;;;;;;;;
5107508016-00;VITE TBFEI INT.FILETT. A2K M8x16-10.9;37;SCREW HSBHF FULL THD A2K M8x16-10.9;35;;;;;;;;;;;;;;;;;;;;;
5127140100-00;VITE TCBEI AUTOFILETT. A2K 4x10;31;SCREW HSBH SELF THD A2K 4x10;28;;;;;;;;;;;;;;;;;;;;;
5107603010-00;VITE TCBEI INT.FILETT. A2 M3x10-70;34;SCREW HSBH FULL THD A2 M3x10-70;31;;;;;;;;;;;;;;;;;;;;;
5107603012-00;VITE TCBEI INT.FILETT. A2 M3x12-70;34;SCREW HSBH FULL THD A2 M3x12-70;31;;;;;;;;;;;;;;;;;;;;;
5107603016-00;VITE TCBEI INT.FILETT. A2 M3x16-70;34;SCREW HSBH FULL THD A2 M3x16-70;31;;;;;;;;;;;;;;;;;;;;;
5107604010-00;VITE TCBEI INT.FILETT. A2 M4x10-70;34;SCREW HSBH FULL THD A2 M4x10-70;31;;;;;;;;;;;;;;;;;;;;;
5107604012-00;VITE TCBEI INT.FILETT. A2 M4x12-70;34;SCREW HSBH FULL THD A2 M4x12-70;31;;;;;;;;;;;;;;;;;;;;;
5107604008-00;VITE TCBEI INT.FILETT. A2 M4x8-70;33;SCREW HSBH FULL THD A2 M4x8-70;30;;;;;;;;;;;;;;;;;;;;;
