Materiale;Nuovo Testo breve materiale;;Nuovo Testo breve materiale EN;
5060000001-00;UNITÀ CUSCINETTO SFERA PFT 35 FM;32;BALL BEARING UNIT PFT 35 FM;27
5060000010-00;UNITÀ CUSCINETTO SFERA SYJ 55 TF;32;BALL BEARING UNIT SYJ 55 TF;27
5060000012-00;UNITÀ CUSCINETTO SFERA SYJ 25 TF;32;BALL BEARING UNIT SYJ 25 TF;27
5060000020-00;COLLARE DOPPIO D12 COMPLETO;27;DOUBLE COLLAR D12 COMPLETO;26
5060000025-00;UNITÀ CUSCINETTO SFERA SYF 25 TF;32;BALL BEARING UNIT SYF 25 TF;27
5060000040-00;UNITÀ CUSCINETTO SFERA PF 40 RM;31;BALL BEARING UNIT PF 40 RM;26
5060000045-00;UNITÀ CUSCINETTO SFERA PF 45 RM;31;BALL BEARING UNIT PF 45 RM;26
5060000046-00;UNITÀ CUSCINETTO SFERA INA PASEY50-N;36;BALL BEARING UNIT INA PASEY50-N;31
5060000047-00;UNITÀ CUSCINETTO SFERA SYF 40 TF;32;BALL BEARING UNIT SYF 40 TF;27
5061000000-00;UNITÀ CUSCINETTO SFERA PF 30 TF;31;BALL BEARING UNIT PF 30 TF;26
5061000001-00;UNITÀ CUSCINETTO SFERA SYJ 40 TF;32;BALL BEARING UNIT SYJ 40 TF;27
5061000002-00;UNITÀ CUSCINETTO SFERA PF 35 TF;31;BALL BEARING UNIT PF 35 TF;26
5061000003-00;FLANGIA UNITÀ CUSCINETTO SFERA PF 72;36;ROUND FLANGED BALL BEARING UNIT PF 72;37
5062000000-00;CUSCINETTO TIPO JAS 18 RS 18;28;BEARING TIPO JAS 18 RS 18;25
5063000000-00;TESTA SNODO SFERICO SKF SAKAC 16 M;34;ROD END SKF SAKAC 16 M;22
5063000001-00;TESTA SNODO SFERICO SKF SAKAC 20 M;34;ROD END SKF SAKAC 20 M;22
5063000002-00;TESTA SNODO SFERICO RODOBAL RM 16 S;35;ROD END RODOBAL RM 16 S;23
5063000003-00;TESTA SNODO SFERICO SKF SAKAC 8 M;33;ROD END SKF SAKAC 8 M;21
5063000004-00;TESTA SNODO SFERICO SKF SA 8 C;30;ROD END SKF SA 8 C;18
5063000005-00;TESTA SNODO SFERICO SKF SAKAC 12 M;34;ROD END SKF SAKAC 12 M;22
5063000006-00;TESTA SNODO SFERICO INA GAR20-DO;32;ROD END INA GAR20-DO;20
5063000007-00;TESTA SNODO SFERICO INA GAL20-DO;32;ROD END INA GAL20-DO;20
5063000008-00;TESTA SNODO SFERICO SKF SIKAC 25 M;34;ROD END SKF SIKAC 25 M;22
5063000009-00;SNODO SFERICO RADIALE SKF GEH 25 C;34;RADIAL SPHERICAL P-BEARING SKF GEH 25 C;39
5063000010-00;SNODO SFERICO RADIALE SKF GE 25 C;33;RADIAL SPHERICAL P-BEARING SKF GE 25 C;38
5063000011-00;TESTA SNODO SFERICO CAMOZZI GA-40;33;ROD END CAMOZZI GA-40;21
5063000012-00;SNODO SFERICO RADIALE SKF GEH 12 C;34;RADIAL SPHERICAL P-BEARING SKF GEH 12 C;39
5063000013-00;TESTA SNODO SFERICO CAMOZZI GA-50;33;ROD END CAMOZZI GA-50;21
5063000014-00;TESTA SNODO SFERICO BOSCH CGKA 25;33;ROD END BOSCH CGKA 25;21
5063000015-00;TESTA SNODO SFERICO BOSCH CGKA 16;33;ROD END BOSCH CGKA 16;21
5063000016-00;TESTA SNODO SFERICO SKF SIQG 16 ES;34;ROD END SKF SIQG 16 ES;22
5063000017-00;TESTA SNODO SFERICO SKF SIQG 12 ESA;35;ROD END SKF SIQG 12 ESA;23
5063000018-00;TESTA SNODO SFERICO BOSCH CGKA 60;33;ROD END BOSCH CGKA 60;21
5063000019-00;TESTA SNODO SFERICO SKF SALKAC 16 M;35;ROD END SKF SALKAC 16 M;23
5063000020-00;TESTA SNODO SFERICO SKF SIKB 20 F;33;ROD END SKF SIKB 20 F;21
5063000021-00;TESTA SNODO SFERICO RODOBAL RM 8 X;34;ROD END RODOBAL RM 8 X;22
5063000022-00;TESTA SNODO SFERICO AURORA AM-M8T;33;ROD END AURORA AM-M8T;21
5063000025-00;TESTA SNODO SFERICO SKF SIQG 25 ES;34;ROD END SKF SIQG 25 ES;22
5063000030-00;SNODO SFERICO RADIALE SKF GE 30 ES-2RS;38;RADIAL SPHER. P-BEARING SKF GE 30 ES-2RS;40
5063000050-00;TESTA SNODO SFERICO RODOBAL RM 5;32;ROD END RODOBAL RM 5;20
5063000060-00;TESTA SNODO SFERICO RODOBAL RM 6;32;ROD END RODOBAL RM 6;20
5063000080-00;TESTA SNODO SFERICO RODOBAL RM 8;32;ROD END RODOBAL RM 8;20
5063000100-00;TESTA SNODO SFERICO RODOBAL RM 10 X;35;ROD END RODOBAL RM 10 X;23
5063000120-00;TESTA SNODO SFERICO RODOBAL RM 12 X;35;ROD END RODOBAL RM 12 X;23
5063000125-00;TESTA SNODO SFERICO RODOBAL RM 12 ;34;ROD END RODOBAL RM 12 ;22
5063000160-00;TESTA SNODO SFERICO RODOBAL RM 16 X;35;ROD END RODOBAL RM 16 X;23
5063000161-00;TESTA SNODO SFERICO RODOBAL RM 16x1,5;37;ROD END RODOBAL RM 16x1,5;25
5063000162-00;TESTA SNODO SFERICO RODOBAL RM 20 X;35;ROD END RODOBAL RM 20 X;23
5063000163-00;TESTA SNODO SFERICO RODOBAL RF 16x1,5;37;ROD END RODOBAL RF 16x1,5;25
5063012125-00;GIUNTO ASSIALE x CIL. RBA M12x1,25;34;AXIAL JOINT RBA M12x1,25;24
5064000000-00;TESTA SNODO SFERICO SKF SALKAC 16 M;35;ROD END SKF SALKAC 16 M;23
5065000000-00;UNITÀ CUSCINETTO SFERA SYJ 50 TF;32;BALL BEARING UNIT SYJ 50 TF;27
5065000001-00;UNITÀ CUSCINETTO SFERA PFT 17 TF;32;BALL BEARING UNIT PFT 17 TF;27
5065000002-00;UNITÀ CUSCINETTO SFERA PF 35 RM;31;BALL BEARING UNIT PF 35 RM;26
5065000003-00;UNITÀ CUSCINETTO SFERA P 25 RM;30;BALL BEARING UNIT P 25 RM;25
5065000004-00;UNITÀ CUSCINETTO SFERA PFT 20 TF;32;BALL BEARING UNIT PFT 20 TF;27
5065000005-00;UNITÀ CUSCINETTO SFERA UCFK 204;31;BALL BEARING UNIT UCFK 204;26
5065000006-00;SUPPORTO CUSCINETTO SNL 216;27;BEARING HOUSING SNL 216;23
5065000007-00;SUPPORTO CUSCINETTO SNL 516-613;31;BEARING HOUSING SNL 516-613;27
5065000008-00;SUPPORTO CUSCINETTO SNL 513-611;31;BEARING HOUSING SNL 513-611;27
5065000009-00;SUPPORTO CUSCINETTO SNL 518-615;31;BEARING HOUSING SNL 518-615;27
5065000010-00;UNITÀ CUSCINETTO SFERA SY 55 TF;31;BALL BEARING UNIT SY 55 TF;26
5065000011-00;UNITÀ CUSCINETTO SFERA SYNT 45 F;32;BALL BEARING UNIT SYNT 45 F;27
5065000201-00;UNITÀ CUSCINETTO SFERA PFT 12 TF;32;BALL BEARING UNIT PFT 12 TF;27
5065112020-00;INSERTO CUSCINETTO RHP SELF-LUBE 1120-20;40;SELF LUBE BEARING INSERT RHP 1120-20;36
5065115050-00;INSERTO CUSCINETTO RHP SELF-LUBE 1150-50;40;SELF LUBE BEARING INSERT RHP 1150-50;36
5066000000-00;UNITÀ CUSCINETTO SFERA UCFL 212;31;BALL BEARING UNIT UCFL 212;26
5067000000-00;UNITÀ CUSCINETTO SFERA FYTB 50 TF;33;BALL BEARING UNIT FYTB 50 TF;28
5067000001-00;UNITÀ CUSCINETTO SFERA UCFL 211/H;33;BALL BEARING UNIT UCFL 211/H;28
5068000000-00;UNITÀ CUSCINETTO SFERA PFT 25 TF;32;BALL BEARING UNIT PFT 25 TF;27
5068000001-00;UNITÀ CUSCINETTO SFERA FYTJ 25 TF;33;BALL BEARING UNIT FYTJ 25 TF;28
5068000002-00;UNITÀ CUSCINETTO SFERA FYTJ 20 TF;33;BALL BEARING UNIT FYTJ 20 TF;28
5068000003-00;UNITÀ CUSCINETTO SFERA FYTJ 40 TF;33;BALL BEARING UNIT FYTJ 40 TF;28
5068000004-00;UNITÀ CUSCINETTO SFERA FYTJ 45 TF;33;BALL BEARING UNIT FYTJ 45 TF;28
5068000005-00;UNITÀ CUSCINETTO SFERA FYTJ 30 TF;33;BALL BEARING UNIT FYTJ 30 TF;28
5068000006-00;SOSTITUITO DA 5030000035-00;27;REPLACED 5030000035-00;22
5068000007-00;UNITÀ CUSCINETTO SFERA SYF 30 TF;32;BALL BEARING UNIT SYF 30 TF;27
5068000008-00;UNITÀ CUSCINETTO SFERA FYC 30 TF;32;BALL BEARING UNIT FYC 30 TF;27
5068000009-00;UNITÀ CUSCINETTO SFERA FYTJ 35 TF;33;BALL BEARING UNIT FYTJ 35 TF;28
5068000010-00;UNITÀ CUSCINETTO SFERA PFT 35 TF;32;BALL BEARING UNIT PFT 35 TF;27
5068000011-00;FLANGIA UNITÀ CUSCINETTO SFERA PFT 52;37;OVAL FLANGED BALL BEARING UNIT PFT 52;37
5068000012-00;UNITÀ CUSCINETTO SFERA FYC 30 TF;32;BALL BEARING UNIT FYC 30 TF;27
5068003001-00;UNITÀ CUSCINETTO SFERA NP30 (RHP);33;BALL BEARING UNIT NP30 (RHP);28
5068003002-00;UNITÀ CUSCINETTO SFERA SF30 (RHP);33;BALL BEARING UNIT SF30 (RHP);28
5068003500-00;UNITÀ CUSCINETTO SFERA FYJ 25 TF;32;BALL BEARING UNIT FYJ 25 TF;27
5068003501-00;UNITÀ CUSCINETTO SFERA FYC 35 TF;32;BALL BEARING UNIT FYC 35 TF;27
5068003502-00;UNITÀ CUSCINETTO SFERA FYC 35 TF;32;BALL BEARING UNIT FYC 35 TF;27
5068003503-00;UNITÀ CUSCINETTO SFERA FYJ 80 TF;32;BALL BEARING UNIT FYJ 80 TF;27
5068003504-00;UNITÀ CUSCINETTO SFERA FYC 50 TF;32;BALL BEARING UNIT FYC 50 TF;27
5068003505-00;UNITÀ CUSCINETTO SFERA FYC 35 TF;32;BALL BEARING UNIT FYC 35 TF;27
5068006001-00;UNITÀ CUSCINETTO SFERA FYC 60 TF;32;BALL BEARING UNIT FYC 60 TF;27
5068006002-00;UNITÀ CUSCINETTO SFERA UCF 206 ASAHI;36;BALL BEARING UNIT UCF 206 ASAHI;31
5069000000-00;TESTA SNODO SFERICO SKF SAKAC 10 M;34;ROD END SKF SAKAC 10 M;22
5069000003-00;FLANGETTE RHP SLFL2 FLAB (GROUP 2);34;HOUSING RHP SLFL2 FLAB (GROUP 2);32
5070000000-00;UNITÀ CUSCINETTO SFERA FYJ 60 TF;32;BALL BEARING UNIT FYJ 60 TF;27
5070006205-00;ANELLO TENUTA NILOS 6205 AV;27;NILOS RING 6205 AV;18
5070030203-00;ANELLO TENUTA NILOS 30203 JV;28;NILOS RING 30203 JV;19
5070202620-00;BOCCOLE AUTOLUBR. D20x26x15;27;WHASER D20x26x15;16
5071003205-00;ANELLO TENUTA NILOS 3205 JV;27;NILOS RING 3205 JV;18
5071004204-00;ANELLO TENUTA NILOS 4204 AV;27;NILOS RING 4204 AV;18
5071006001-00;ANELLO TENUTA NILOS 6001 AV;27;NILOS RING 6001 AV;18
5071006008-00;ANELLO TENUTA NILOS 6008 ZAV;28;NILOS RING 6008 ZAV;19
5071006012-00;ANELLO TENUTA NILOS 6012 ZAV;28;NILOS RING 6012 ZAV;19
5071006201-00;ANELLO TENUTA NILOS 6201 JV;27;NILOS RING 6201 JV;18
5071006203-00;ANELLO TENUTA NILOS 6203-ZAV;28;NILOS RING 6203-ZAV;19
5071006204-00;ANELLO TENUTA NILOS 6204 JV;27;NILOS RING 6204 JV;18
5071006206-00;ANELLO TENUTA NILOS 6206 JY;27;NILOS RING 6206 JY;18
5071007205-00;ANELLO TENUTA NILOS 7205 AVH;28;NILOS RING 7205 AVH;19
5071016206-00;ANELLO TENUTA NILOS 6206 AV;27;NILOS RING 6206 AV;18
5071017205-00;ANELLO TENUTA NILOS 7205 JVG;28;NILOS RING 7205 JVG;19
5071031305-00;ANELLO TENUTA NILOS 31305 JV;28;NILOS RING 31305 JV;19
5071061928-00;ANELLO TENUTA NILOS 61928 AV;28;NILOS RING 61928 AV;19
5081000016-00;ANELLO DI ARRESTO ALBERO WR16;29;RETAINING RING WR16;19
5081000017-00;ANELLO DI ARRESTO ALBERO WR17;29;RETAINING RING WR17;19
5081000022-00;ANELLO DI ARRESTO ALBERO WR22;29;RETAINING RING WR22;19
5081000025-00;ANELLO DI ARRESTO ALBERO WR25;29;RETAINING RING WR25;19
5081000026-00;ANELLO DI ARRESTO FORO BR26;27;RETAINING RING BR26;19
5081000028-00;ANELLO DI ARRESTO FORO BR28;27;RETAINING RING BR28;19
5081000030-00;ANELLO DI ARRESTO ALBERO WR30;29;RETAINING RING WR30;19
5081000032-00;ANELLO DI ARRESTO FORO BR32;27;RETAINING RING BR32;19
5081000034-00;ANELLO DI ARRESTO FORO BR35;27;RETAINING RING BR35;19
5081000035-00;ANELLO DI ARRESTO ALBERO WR35;29;RETAINING RING WR35;19
5081000037-00;ANELLO DI ARRESTO FORO BR37;27;RETAINING RING BR37;19
5081000038-00;ANELLO DI ARRESTO FORO BR38;27;RETAINING RING BR38;19
5081000039-00;ANELLO DI ARRESTO FORO BR39;27;RETAINING RING BR39;19
5081000042-00;ANELLO DI ARRESTO FORO BR42;27;RETAINING RING BR42;19
5081000044-00;ANELLO DI ARRESTO ALBERO WR44;29;RETAINING RING WR44;19
5081000045-00;ANELLO DI ARRESTO ALBERO WR45;29;RETAINING RING WR45;19
5081000047-00;ANELLO DI ARRESTO FORO BR47;27;RETAINING RING BR47;19
5081000050-00;ANELLO DI ARRESTO FORO BR50;27;RETAINING RING BR50;19
5081000052-00;ANELLO DI ARRESTO FORO BR52;27;RETAINING RING BR52;19
5081000055-00;ANELLO DI ARRESTO FORO BR55;27;RETAINING RING BR55;19
5081000062-00;ANELLO DI ARRESTO FORO BR62;27;RETAINING RING BR62;19
5081000068-00;ANELLO DI ARRESTO FORO BR68;27;RETAINING RING BR68;19
5081000070-00;ANELLO DI ARRESTO ALBERO WR70;29;RETAINING RING WR70;19
5081000072-00;ANELLO DI ARRESTO FORO BR72;27;RETAINING RING BR72;19
5081000073-00;ANELLO DI ARRESTO ALBERO WR73;29;RETAINING RING WR73;19
5081000090-00;ANELLO DI ARRESTO ALBERO WR90;29;RETAINING RING WR90;19
5081000095-00;ANELLO DI ARRESTO FORO BR95;27;RETAINING RING BR95;19
5081000100-00;ANELLO DI ARRESTO FORO BR100;28;RETAINING RING BR100;20
5081000110-00;ANELLO DI ARRESTO FORO BR110;28;RETAINING RING BR110;20
5081000200-00;TRIPLETTA ANELLO HIRTH TEDISA;29;HAT-TRICK RING HIRTH TEDISA;27
5081000201-00;TRIPLETTA ANELLO HIRTH VOITH;28;HAT-TRICK RING HIRTH VOITH;26
5081002001-00;ANELLO COMPENSATORE 0810-020-01;31;RING COMPENSER 0810-020-01;26
5081003605-00;ANELLO COMPENSATORE 0810-036-05;31;RING COMPENSER 0810-036-05;26
5081004501-00;ANELLO COMPENSATORE 0810-045-01;31;RING COMPENSER 0810-045-01;26
5081100030-00;ANELLO DI ARRESTO FORO BR30;27;RETAINING RING BR30;19
5081100045-00;ANELLO DI ARRESTO FORO BR45;27;RETAINING RING BR45;19
5081100080-00;ANELLO DI ARRESTO FORO BR80;27;RETAINING RING BR80;19
5081100090-00;ANELLO DI ARRESTO FORO BR90;27;RETAINING RING BR90;19
5082000001-00;PERNO FOLLE RKY 52;18;CAM FOLLOWER RKY 52;19
5082000002-00;PERNO FOLLE RKYR 52;19;CAM FOLLOWER RKYR 52;20
5082000010-00;PERNO CONCENTRICO INA LFZ 12;28;CONCENTRIC PIN INA LFZ 12;25
5082000012-00;PERNO CONCENTRICO INA LFZ 12/M12;32;CONCENTRIC PIN INA LFZ 12/M12;29
5082000020-00;PERNO ECCENTRICO INA LFE 12-1;29;ECCENTRIC PIN INA LFE 12-1;26
5082000022-00;PERNO ECCENTRICO INA LFE 12-1/M12;33;ECCENTRIC PIN INA LFE 12-1/M12;30
5082000030-00;RASCHIATORE INA AB52;20;WIPER SEALS INA AB52;20
5082000040-00;BATTUTA FISSA INA PAH52;23;LIMIT STOP INA PAH52;20
5090000000-00;RULLO CILINDRICO FAG 3,5x15,8/G2;32;CYLINDRICAL ROLLERS FAG 3,5x15,8/G2;35
5090000001-00;RULLO CILINDRICO B3x11,8/G2;27;CYLINDRICAL ROLLERS B3x11,8/G2;30
5090000002-00;RULLO CILINDRICO RC-6x12 C;26;CYLINDRICAL ROLLERS RC-6x12 C;29
5090000003-00;RULLO CILINDRICO RC-12x12;25;CYLINDRICAL ROLLERS RC-12x12;28
5090000004-00;RULLO CILINDRICO RC-8x8 C;25;CYLINDRICAL ROLLERS RC-8x8 C;28
5090000005-00;RULLO CILINDRICO NSK 6x25;25;CYLINDRICAL ROLLERS NSK 6x25;28
5090000006-00;RULLO CILINDRICO RC 20x20 C;27;CYLINDRICAL ROLLERS RC 20x20 C;30
5090000007-00;RULLO CILINDRICO NSK 6x6;24;CYLINDRICAL ROLLERS NSK 6x6;27
5090000008-00;RULLO CILINDRICO RC-5x10 C;26;CYLINDRICAL ROLLERS RC-5x10 C;29
5090000009-00;RULLINO RN-3x9,8 BF/G2;22;NEEDLE ROLLER RN-3x9,8 BF/G2;28
5090000010-00;RULLINO RN-2x9,8 BF/G2;22;NEEDLE ROLLER RN-2x9,8 BF/G2;28
5090000011-00;RULLO CILINDRICO NSK 6x50;25;CYLINDRICAL ROLLERS NSK 6x50;28
5090000012-00;SFERA 1/2 RIV RB-12.70 IV;25;BALL 1/2 RIV RB-12.70 IV;24
5090000013-00;RULLO CILINDRICO NSK 12x18;26;CYLINDRICAL ROLLERS NSK 12x18;29
5090000014-00;SFERA 1/4 RIV RB- 6.35 IV;25;BALL 1/4 RIV RB- 6.35 IV;24
5090000018-00;SFERA 1/8 RIV RB- 3.175 IV;26;BALL 1/8 RIV RB- 3.175 IV;25
5090000020-00;SFERA D2;8;BALL D2;7
5090000025-00;SFERA 2,5 RIV RB- 2,5;21;BALL 2,5 RIV RB- 2,5;20
5090000030-00;SFERA D3;8;BALL D3;7
5090000034-00;SFERA 3/4 RIV RB-19.05 III;26;BALL 3/4 RIV RB-19.05 III;25
5090000038-00;SFERA 3/8 RIV RB- 9.525 IV;26;BALL 3/8 RIV RB- 9.525 IV;25
5090000040-00;SFERA D4 RB-4;13;BALL D4 RB-4;12
5090000060-00;SFERA D6;8;BALL D6;7
5090000078-00;SFERA 7/8 RIV RB-22,225;23;BALL 7/8 RIV RB-22,225;22
5090000079-00;SFERA 7/8 CARBURO DI TUNGSTENO;30;BALL 7/8 ;9
5090000116-00;SFERA D1/16;11;BALL D1/16;10
5090000140-00;SFERA D14;9;BALL D14;8
5090000316-00;SFERA D3/16 RIV RB- 4.762 IV;28;BALL D3/16 RIV RB- 4.762 IV;27
5090000516-00;SFERA D5/16 RIV RB- 7.938 II;28;BALL D5/16 RIV RB- 7.938 II;27
5090000532-00;SFERA D5/32 RIV RB- 3.969 IV;28;BALL D5/32 RIV RB- 3.969 IV;27
5090000732-00;SFERA D7/32 RIV RB- 5.556 IV;28;BALL D7/32 RIV RB- 5.556 IV;27
5090010000-00;RULLINO FAG B3x9,8/G2;21;NEEDLE ROLLER FAG B3x9,8/G2;27
